;x1;x2;u1;e1;u;f1;f2
127;0.9648826809446218;2.2103809941322727;0.20539992863041892;0.11972345920441903;1.1199457636758217;0.0;0.0
128;0.9635212383919458;2.2380008022267086;0.21013332015744632;0.1545162389018292;1.0802048419660382;0.0;0.0
129;0.9668119731646274;2.3025934207592167;0.21176956418630846;0.11640100635438451;1.1321067333525254;0.0;0.0
130;0.9973915008092507;2.3530012385522894;0.2147439800637103;0.1640205053076493;1.1447527020904942;0.0;0.0
131;1.007511035901191;2.373847025892091;0.218434784970046;0.14682473470516066;1.1568471466631063;0.0;0.0
132;1.00155811486399;2.3797659910375186;0.2178987659322036;0.14984881490407229;1.119145589983399;0.0;0.0
133;1.0379355538318613;2.41011953417889;0.21958466331024196;0.1187071273316776;1.1479442867537881;0.0;0.0
134;1.0759027499879248;2.442508093255237;0.22077869367228148;0.11003435282830556;1.1636416157976368;0.0;0.0
135;1.0397791376568966;2.462311175130457;0.22238245664256284;0.08813407156733677;1.1646647289917624;0.0;0.0
136;1.0231131653259378;2.447131452863181;0.22217239308386544;0.12533682699141357;1.1835187164077512;0.0;0.0
137;0.9952405231768781;2.4635318203547194;0.22699758356028601;0.15989387055340284;1.1837679810130353;0.0;0.0
138;1.0264677389873487;2.524307737069836;0.23318000408879558;0.1864598281313167;1.1851485324172786;0.0;0.0
139;1.0222042239487903;2.5809313754662293;0.23518019559288247;0.159378604028198;1.2094691423711645;0.0;0.0
140;1.0594024653815406;2.603526221203523;0.23832979116651856;0.18827304353075702;1.1871071354852565;0.0;0.0
141;1.0975694843408288;2.6628788691877943;0.23883365139173862;0.12870256962825222;1.2129365588381027;0.0;0.0
142;1.0959766889340679;2.6226903505678814;0.24061794827339;0.11441381916717831;1.2083115500598711;0.0;0.0
143;1.1091646132073445;2.5718732124545416;0.2422369056535742;0.11119481140173085;1.2335643377523342;0.0;0.0
144;1.1404895491123244;2.540585351304908;0.242276597622297;0.12379137734235186;1.2726489308294389;0.0;0.0
145;1.1367939540554033;2.574942696153894;0.2428942225255309;0.1308258446166805;1.2416013068412897;0.0;0.0
146;1.1621802289767813;2.6230120629453104;0.24321521697141538;0.1041359716377977;1.2839633708611908;0.0;0.0
147;1.1937270409753888;2.638809703855143;0.2442249730985615;0.12145924900044736;1.280617786000515;0.0;0.0
148;1.1739444193537119;2.6556164058110547;0.24600264232024793;0.0878088562308427;1.317079048165743;0.0;0.0
149;1.1905134699894002;2.690475588776233;0.24967054552526297;0.1430086327628362;1.292959535715105;0.0;0.0
150;1.2374508186786797;2.7359146497963054;0.25170868804024915;0.10307485618134506;1.25959331684775;0.0;0.0
151;1.2668105828090974;2.774456552682131;0.2476714496463097;0.020698652743083485;1.2847597122253487;0.0;0.0
152;1.2718937547699516;2.813341848315103;0.2458122021346028;0.017631779732136293;1.2943873082849535;0.0;0.0
153;1.2799966336683262;2.8245112185951387;0.24604519997365507;0.022257571988407922;1.3069961788110696;0.0;0.0
154;1.315983013128755;2.8605160712376967;0.2459463239731302;0.02947388880507719;1.2890458261002835;0.0;0.0
